"ean","order_id_falta","cantidad_solicitada_falta","point_of_sale_id","nombre_pos","tipo_producto","fecha_pedido_falta","reintento_reposicion","order_id_recompra","fecha_pedido_recompra","dias_hasta_recompra","horas_hasta_recompra","bucket_timing_recompra","cantidad_recompra","compra_efectiva","veces_falta_antes"
"7501098621151",399582,2,1311,Verdux Ciudad Lago,MEDICINAL,"2026-01-07 05:46:19",1,400226,"2026-01-08 04:47:34",1,23,"12-24 h",1.000,0,1
"7501098621175",398135,5,1680,Boulevard,MEDICINAL,"2026-01-04 21:58:29",1,398866,"2026-01-06 01:08:37",2,27,"24-48 h",5.000,0,1
"7501098621175",398179,5,1679,Matriz,MEDICINAL,"2026-01-05 01:58:35",1,398906,"2026-01-06 03:11:09",1,25,"24-48 h",5.000,0,1
"7501098621175",398851,1,1681,Arboledas,MEDICINAL,"2026-01-06 00:49:18",1,400112,"2026-01-08 00:51:08",2,48,"48 h+",1.000,0,1
"7501098621175",398866,5,1680,Boulevard,MEDICINAL,"2026-01-06 01:08:37",1,399502,"2026-01-07 01:42:24",1,24,"24-48 h",6.000,0,2
"7501098621175",398906,5,1679,Matriz,MEDICINAL,"2026-01-06 03:11:09",1,399529,"2026-01-07 02:41:22",1,23,"12-24 h",5.000,0,2
"7501098621175",399502,6,1680,Boulevard,MEDICINAL,"2026-01-07 01:42:24",1,400121,"2026-01-08 01:24:07",1,23,"12-24 h",6.000,0,3
"7501098621175",399529,5,1679,Matriz,MEDICINAL,"2026-01-07 02:41:22",1,400174,"2026-01-08 03:04:30",1,24,"24-48 h",5.000,0,3
"7501098621175",399545,1,2280,MINA,MEDICINAL,"2026-01-07 03:20:23",0,,,,,,,,1
"7501101311055",397774,12,1320,Libertad 15,MEDICINAL,"2026-01-03 03:09:06",1,398938,"2026-01-06 04:26:15",3,73,"48 h+",12.000,0,1
"7501101311055",398938,12,1320,Libertad 15,MEDICINAL,"2026-01-06 04:26:15",1,401929,"2026-01-12 03:33:30",6,143,"48 h+",12.000,0,2
"7501101600050",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501101600050",397824,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-03 04:14:14",1,398229,"2026-01-05 03:41:47",2,47,"24-48 h",1.000,0,2
"7501101600050",398229,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-05 03:41:47",1,398941,"2026-01-06 04:29:04",1,24,"24-48 h",1.000,0,3
"7501101600050",398941,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-06 04:29:04",1,399555,"2026-01-07 03:35:41",1,23,"12-24 h",1.000,1,4
"7501101600050",398953,1,1170,Digsa Medica,MEDICINAL,"2026-01-06 05:21:27",0,,,,,,,,1
"7501101600050",399559,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-07 03:44:29",1,400176,"2026-01-08 03:06:00",1,23,"12-24 h",1.000,0,5
"7501101600531",397286,1,2550,Distribuidora Ojo de agua,MEDICINAL,"2026-01-02 05:53:03",1,400192,"2026-01-08 03:30:40",6,141,"48 h+",1.000,1,1
"7501101600531",398670,2,2363,Farmacia Genesis CDMX,MEDICINAL,"2026-01-05 20:01:13",1,401414,"2026-01-10 04:14:02",5,104,"48 h+",1.000,1,1
"7501101611568",398131,1,1682,Tecnológico,MEDICINAL,"2026-01-04 21:46:14",1,399493,"2026-01-07 01:23:58",3,51,"48 h+",1.000,1,1
"7501101611568",398179,1,1679,Matriz,MEDICINAL,"2026-01-05 01:58:35",1,398906,"2026-01-06 03:11:09",1,25,"24-48 h",1.000,0,1
"7501101611568",398906,1,1679,Matriz,MEDICINAL,"2026-01-06 03:11:09",1,399529,"2026-01-07 02:41:22",1,23,"12-24 h",1.000,1,2
"7501102610003",397247,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",2.000,0,1
"7501102610003",397824,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-03 04:14:14",1,398229,"2026-01-05 03:41:47",2,47,"24-48 h",2.000,0,2
"7501102610003",398229,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-05 03:41:47",1,398941,"2026-01-06 04:29:04",1,24,"24-48 h",2.000,0,3
"7501102610003",398938,4,1320,Libertad 15,MEDICINAL,"2026-01-06 04:26:15",0,,,,,,,,1
"7501102610003",398941,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-06 04:29:04",1,399555,"2026-01-07 03:35:41",1,23,"12-24 h",2.000,1,4
"7501102610003",399559,2,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-07 03:44:29",1,400176,"2026-01-08 03:06:00",1,23,"12-24 h",2.000,0,5
"7501102630001",399709,2,3172,Compra automatica,MEDICINAL,"2026-01-07 15:36:45",0,,,,,,,,1
"7501103300132",399972,4,2434,Farmacia MX San Pablo,MEDICINAL,"2026-01-07 21:15:03",1,401665,"2026-01-10 23:20:45",3,74,"48 h+",4.000,1,1
"7501103300293",397549,2,3172,Compra automatica,MEDICINAL,"2026-01-02 19:52:00",0,,,,,,,,1
"7501103300330",397205,10,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,397819,"2026-01-03 04:08:38",1,27,"24-48 h",10.000,0,1
"7501103300330",397819,10,2087,Suc. De la Fuente,MEDICINAL,"2026-01-03 04:08:38",1,398225,"2026-01-05 03:31:29",2,47,"24-48 h",10.000,0,2
"7501103300330",398225,10,2087,Suc. De la Fuente,MEDICINAL,"2026-01-05 03:31:29",1,398928,"2026-01-06 03:48:24",1,24,"24-48 h",10.000,1,3
"7501103302112",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501103302112",397846,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-03 05:20:05",1,398926,"2026-01-06 03:45:38",3,70,"48 h+",1.000,0,2
"7501103302112",398926,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-06 03:45:38",1,399565,"2026-01-07 03:49:56",1,24,"24-48 h",1.000,0,3
"7501103302112",399565,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-07 03:49:56",1,400203,"2026-01-08 03:43:53",1,23,"12-24 h",1.000,0,4
"7501103305854",399546,1,1114,Farmacia Jana,MEDICINAL,"2026-01-07 03:23:03",1,400784,"2026-01-09 03:34:44",2,48,"48 h+",2.000,0,1
"7501103305885",399473,1,1747,Sucursal Norte,MEDICINAL,"2026-01-07 00:46:00",0,,,,,,,,1
"7501103318410",399545,2,2280,MINA,MEDICINAL,"2026-01-07 03:20:23",0,,,,,,,,1
"7501104200028",399545,1,2280,MINA,MEDICINAL,"2026-01-07 03:20:23",0,,,,,,,,1
"7501108712213",397738,2,1682,Tecnológico,MEDICINAL,"2026-01-03 01:30:41",1,398131,"2026-01-04 21:46:14",1,44,"24-48 h",2.000,0,1
"7501108712213",398131,2,1682,Tecnológico,MEDICINAL,"2026-01-04 21:46:14",1,398859,"2026-01-06 01:02:38",2,27,"24-48 h",2.000,0,2
"7501108712213",398859,2,1682,Tecnológico,MEDICINAL,"2026-01-06 01:02:38",1,399493,"2026-01-07 01:23:58",1,24,"24-48 h",2.000,0,3
"7501108712213",399493,2,1682,Tecnológico,MEDICINAL,"2026-01-07 01:23:58",1,400115,"2026-01-08 01:12:00",1,23,"12-24 h",2.000,0,4
"7501108712237",397739,4,1681,Arboledas,MEDICINAL,"2026-01-03 01:34:00",1,398133,"2026-01-04 21:52:53",1,44,"24-48 h",4.000,0,1
"7501108712237",398133,4,1681,Arboledas,MEDICINAL,"2026-01-04 21:52:53",1,398861,"2026-01-06 01:03:55",2,27,"24-48 h",4.000,0,2
"7501108712237",398861,4,1681,Arboledas,MEDICINAL,"2026-01-06 01:03:55",1,399498,"2026-01-07 01:35:18",1,24,"24-48 h",4.000,0,3
"7501108712237",399498,4,1681,Arboledas,MEDICINAL,"2026-01-07 01:35:18",1,400119,"2026-01-08 01:16:31",1,23,"12-24 h",4.000,0,4
"7501108761860",398200,2,2090,F. San José Matriz,MEDICINAL,"2026-01-05 02:50:24",1,398915,"2026-01-06 03:20:01",1,24,"24-48 h",2.000,0,1
"7501108761860",398915,2,2090,F. San José Matriz,MEDICINAL,"2026-01-06 03:20:01",1,399540,"2026-01-07 03:09:25",1,23,"12-24 h",1.000,0,2
"7501108761860",399540,1,2090,F. San José Matriz,MEDICINAL,"2026-01-07 03:09:25",1,400179,"2026-01-08 03:10:03",1,24,"24-48 h",2.000,0,3
"7501108765561",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501108765561",397846,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-03 05:20:05",1,398236,"2026-01-05 03:52:10",2,46,"24-48 h",1.000,0,2
"7501108765561",398236,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-05 03:52:10",1,398926,"2026-01-06 03:45:38",1,23,"12-24 h",1.000,0,3
"7501108765561",398926,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-06 03:45:38",1,399565,"2026-01-07 03:49:56",1,24,"24-48 h",1.000,0,4
"7501108765561",399565,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-07 03:49:56",1,400203,"2026-01-08 03:43:53",1,23,"12-24 h",1.000,0,5
"7501109762330",397233,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 02:28:22",1,397754,"2026-01-03 02:28:46",1,24,"24-48 h",1.000,0,1
"7501109762330",397754,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 02:28:46",1,398205,"2026-01-05 03:01:34",2,48,"48 h+",1.000,0,2
"7501109762330",398205,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-05 03:01:34",1,399532,"2026-01-07 02:47:29",2,47,"24-48 h",1.000,0,3
"7501109762330",399532,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-07 02:47:29",1,400211,"2026-01-08 03:57:53",1,25,"24-48 h",1.000,0,4
"7501109763375",397586,2,2883,Farmacia del centro,MEDICINAL,"2026-01-02 21:35:36",0,,,,,,,,1
"7501109764198",398174,6,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",6.000,0,1
"7501109764198",400096,6,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",1,402554,"2026-01-13 02:32:42",6,122,"48 h+",0.000,1,2
"7501109765300",398174,4,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",4.000,0,1
"7501109765300",400096,4,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",0,,,,,,,,2
"7501109768059",397276,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",2.000,0,1
"7501109768059",397739,1,1681,Arboledas,MEDICINAL,"2026-01-03 01:34:00",1,398133,"2026-01-04 21:52:53",1,44,"24-48 h",1.000,0,1
"7501109768059",397794,2,1114,Farmacia Jana,MEDICINAL,"2026-01-03 03:35:58",0,,,,,,,,1
"7501109768059",397815,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 03:57:54",1,397827,"2026-01-03 04:32:14",0,0,< 6 h,2.000,0,2
"7501109768059",397819,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-03 04:08:38",1,398225,"2026-01-05 03:31:29",2,47,"24-48 h",1.000,0,1
"7501109768059",397827,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 04:32:14",1,398254,"2026-01-05 04:24:16",2,47,"24-48 h",2.000,0,3
"7501109768059",397828,1,2719,Farmacia Fenix,MEDICINAL,"2026-01-03 04:39:53",1,400117,"2026-01-08 01:12:55",5,116,"48 h+",1.000,0,1
"7501109768059",397856,1,2766,Teotihuacan,MEDICINAL,"2026-01-03 06:22:45",1,398255,"2026-01-05 04:29:38",2,46,"24-48 h",1.000,0,1
"7501109768059",398133,1,1681,Arboledas,MEDICINAL,"2026-01-04 21:52:53",1,398861,"2026-01-06 01:03:55",2,27,"24-48 h",1.000,0,2
"7501109768059",398225,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-05 03:31:29",1,398928,"2026-01-06 03:48:24",1,24,"24-48 h",1.000,0,2
"7501109768059",398254,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-05 04:24:16",1,398949,"2026-01-06 04:51:31",1,24,"24-48 h",2.000,0,4
"7501109768059",398255,1,2766,Teotihuacan,MEDICINAL,"2026-01-05 04:29:38",1,402627,"2026-01-13 04:40:10",8,192,"48 h+",1.000,0,2
"7501109768059",398861,1,1681,Arboledas,MEDICINAL,"2026-01-06 01:03:55",1,399498,"2026-01-07 01:35:18",1,24,"24-48 h",1.000,0,3
"7501109768059",398928,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-06 03:48:24",1,399564,"2026-01-07 03:47:02",1,23,"12-24 h",1.000,0,3
"7501109768059",398949,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-06 04:51:31",1,399558,"2026-01-07 03:43:07",1,22,"12-24 h",2.000,0,5
"7501109768059",399498,1,1681,Arboledas,MEDICINAL,"2026-01-07 01:35:18",1,400119,"2026-01-08 01:16:31",1,23,"12-24 h",1.000,0,4
"7501109768059",399558,2,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-07 03:43:07",1,400225,"2026-01-08 04:42:28",1,24,"24-48 h",2.000,0,6
"7501109768059",399564,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-07 03:47:02",1,400209,"2026-01-08 03:51:18",1,24,"24-48 h",1.000,0,4
"7501109795604",397266,1,2840,Don Doctor,MEDICINAL,"2026-01-02 03:34:24",1,397783,"2026-01-03 03:24:16",1,23,"12-24 h",1.000,1,1
"7501109795604",397786,1,2840,Don Doctor,MEDICINAL,"2026-01-03 03:29:04",1,398201,"2026-01-05 02:53:00",2,47,"24-48 h",1.000,1,2
"7501109795604",398217,1,2840,Don Doctor,MEDICINAL,"2026-01-05 03:12:19",1,398918,"2026-01-06 03:23:42",1,24,"24-48 h",1.000,1,3
"7501109795604",398920,1,2840,Don Doctor,MEDICINAL,"2026-01-06 03:24:33",1,399499,"2026-01-07 01:39:02",1,22,"12-24 h",1.000,0,4
"7501109795604",399499,1,2840,Don Doctor,MEDICINAL,"2026-01-07 01:39:02",1,400123,"2026-01-08 01:30:54",1,23,"12-24 h",1.000,0,5
"7501109900503",397276,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",5.000,0,1
"7501109900503",397733,1,1680,Boulevard,MEDICINAL,"2026-01-03 01:25:58",1,398129,"2026-01-04 21:42:01",1,44,"24-48 h",1.000,0,1
"7501109900503",397739,1,1681,Arboledas,MEDICINAL,"2026-01-03 01:34:00",1,398133,"2026-01-04 21:52:53",1,44,"24-48 h",1.000,0,1
"7501109900503",397815,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 03:57:54",1,397827,"2026-01-03 04:32:14",0,0,< 6 h,5.000,0,2
"7501109900503",397827,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 04:32:14",1,398254,"2026-01-05 04:24:16",2,47,"24-48 h",5.000,0,3
"7501109900503",397828,1,2719,Farmacia Fenix,MEDICINAL,"2026-01-03 04:39:53",1,400922,"2026-01-09 15:17:50",6,154,"48 h+",1.000,0,1
"7501109900503",397856,1,2766,Teotihuacan,MEDICINAL,"2026-01-03 06:22:45",1,398255,"2026-01-05 04:29:38",2,46,"24-48 h",1.000,0,1
"7501109900503",398129,1,1680,Boulevard,MEDICINAL,"2026-01-04 21:42:01",1,398855,"2026-01-06 00:52:59",2,27,"24-48 h",1.000,0,2
"7501109900503",398133,1,1681,Arboledas,MEDICINAL,"2026-01-04 21:52:53",1,398861,"2026-01-06 01:03:55",2,27,"24-48 h",1.000,0,2
"7501109900503",398174,1,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",1.000,0,1
"7501109900503",398254,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-05 04:24:16",1,398949,"2026-01-06 04:51:31",1,24,"24-48 h",5.000,0,4
"7501109900503",398255,1,2766,Teotihuacan,MEDICINAL,"2026-01-05 04:29:38",1,402627,"2026-01-13 04:40:10",8,192,"48 h+",1.000,0,2
"7501109900503",398855,1,1680,Boulevard,MEDICINAL,"2026-01-06 00:52:59",1,399487,"2026-01-07 01:13:02",1,24,"24-48 h",1.000,0,3
"7501109900503",398861,1,1681,Arboledas,MEDICINAL,"2026-01-06 01:03:55",1,399498,"2026-01-07 01:35:18",1,24,"24-48 h",1.000,0,3
"7501109900503",398949,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-06 04:51:31",1,399558,"2026-01-07 03:43:07",1,22,"12-24 h",5.000,0,5
"7501109900503",399473,1,1747,Sucursal Norte,MEDICINAL,"2026-01-07 00:46:00",0,,,,,,,,1
"7501109900503",399487,1,1680,Boulevard,MEDICINAL,"2026-01-07 01:13:02",1,400114,"2026-01-08 01:04:39",1,23,"12-24 h",1.000,0,4
"7501109900503",399498,1,1681,Arboledas,MEDICINAL,"2026-01-07 01:35:18",1,400119,"2026-01-08 01:16:31",1,23,"12-24 h",1.000,0,4
"7501109900503",399558,5,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-07 03:43:07",1,400225,"2026-01-08 04:42:28",1,24,"24-48 h",5.000,0,6
"7501109900503",399564,1,2087,Suc. De la Fuente,MEDICINAL,"2026-01-07 03:47:02",0,,,,,,,,1
"7501109900503",400096,1,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",0,,,,,,,,2
"7501109901081",397270,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",2.000,1,1
"7501109901081",397846,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-03 05:20:05",1,398236,"2026-01-05 03:52:10",2,46,"24-48 h",2.000,0,2
"7501109901081",397856,1,2766,Teotihuacan,MEDICINAL,"2026-01-03 06:22:45",1,402627,"2026-01-13 04:40:10",10,238,"48 h+",1.000,0,1
"7501109901081",398054,1,3006,Tezontepec,MEDICINAL,"2026-01-04 03:12:04",0,,,,,,,,1
"7501109901081",398174,3,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",3.000,0,1
"7501109901081",398236,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-05 03:52:10",1,398926,"2026-01-06 03:45:38",1,23,"12-24 h",2.000,0,3
"7501109901081",398926,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-06 03:45:38",1,399565,"2026-01-07 03:49:56",1,24,"24-48 h",2.000,0,4
"7501109901081",399565,2,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-07 03:49:56",1,400203,"2026-01-08 03:43:53",1,23,"12-24 h",2.000,0,5
"7501109901081",400096,3,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",0,,,,,,,,2
"7501109901098",398174,1,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",1.000,0,1
"7501109901098",400096,1,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",0,,,,,,,,2
"7501109901586",398152,1,3101,FARMACIAS DE ESPECIALIDAD DEL SUR,MEDICINAL,"2026-01-05 00:05:53",0,,,,,,,,1
"7501109902637",399545,2,2280,MINA,MEDICINAL,"2026-01-07 03:20:23",0,,,,,,,,1
"7501109922888",398949,1,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-06 04:51:31",0,,,,,,,,1
"7501109928750",397205,5,2087,Suc. De la Fuente,MEDICINAL,"2026-01-02 00:41:29",1,397819,"2026-01-03 04:08:38",1,27,"24-48 h",5.000,0,1
"7501109928750",397276,4,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,398949,"2026-01-06 04:51:31",4,96,"48 h+",4.000,0,1
"7501109928750",397819,5,2087,Suc. De la Fuente,MEDICINAL,"2026-01-03 04:08:38",1,398225,"2026-01-05 03:31:29",2,47,"24-48 h",5.000,0,2
"7501109928750",398156,6,1747,Sucursal Norte,MEDICINAL,"2026-01-05 00:24:37",1,401853,"2026-01-12 00:01:00",7,167,"48 h+",6.000,0,1
"7501109928750",398225,5,2087,Suc. De la Fuente,MEDICINAL,"2026-01-05 03:31:29",1,398928,"2026-01-06 03:48:24",1,24,"24-48 h",5.000,0,3
"7501109928750",398928,5,2087,Suc. De la Fuente,MEDICINAL,"2026-01-06 03:48:24",1,400209,"2026-01-08 03:51:18",2,48,"48 h+",5.000,0,4
"7501109928750",398949,4,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-06 04:51:31",1,400211,"2026-01-08 03:57:53",2,47,"24-48 h",0.000,1,2
"7501118142673",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,398111,"2026-01-04 20:12:13",2,66,"48 h+",1.000,1,1
"7501118142673",398886,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-06 02:28:03",1,399525,"2026-01-07 02:36:05",1,24,"24-48 h",1.000,0,2
"7501118142673",399525,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-07 02:36:05",1,400163,"2026-01-08 02:40:41",1,24,"24-48 h",1.000,0,3
"7501119500496",397250,1,2119,Farmacia Nueva San Juan Ensueños,MEDICINAL,"2026-01-02 03:03:04",0,,,,,,,,1
"7501122900795",397270,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-02 03:45:21",1,397802,"2026-01-03 03:43:08",1,23,"12-24 h",1.000,1,1
"7501122900795",397733,1,1680,Boulevard,MEDICINAL,"2026-01-03 01:25:58",1,398129,"2026-01-04 21:42:01",1,44,"24-48 h",1.000,0,1
"7501122900795",397828,1,2719,Farmacia Fenix,MEDICINAL,"2026-01-03 04:39:53",1,400117,"2026-01-08 01:12:55",5,116,"48 h+",1.000,0,1
"7501122900795",397846,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-03 05:20:05",1,398236,"2026-01-05 03:52:10",2,46,"24-48 h",1.000,0,2
"7501122900795",398129,1,1680,Boulevard,MEDICINAL,"2026-01-04 21:42:01",1,398855,"2026-01-06 00:52:59",2,27,"24-48 h",1.000,0,2
"7501122900795",398236,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-05 03:52:10",1,398926,"2026-01-06 03:45:38",1,23,"12-24 h",1.000,0,3
"7501122900795",398855,1,1680,Boulevard,MEDICINAL,"2026-01-06 00:52:59",1,399487,"2026-01-07 01:13:02",1,24,"24-48 h",1.000,0,3
"7501122900795",398926,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-06 03:45:38",1,399565,"2026-01-07 03:49:56",1,24,"24-48 h",1.000,0,4
"7501122900795",399487,1,1680,Boulevard,MEDICINAL,"2026-01-07 01:13:02",1,400114,"2026-01-08 01:04:39",1,23,"12-24 h",1.000,0,4
"7501122900795",399565,1,1616,Farmacia Nueva San Juan Santa María,MEDICINAL,"2026-01-07 03:49:56",1,400203,"2026-01-08 03:43:53",1,23,"12-24 h",1.000,0,5
"7501122901266",397739,4,1681,Arboledas,MEDICINAL,"2026-01-03 01:34:00",1,398133,"2026-01-04 21:52:53",1,44,"24-48 h",4.000,0,1
"7501122901266",398133,4,1681,Arboledas,MEDICINAL,"2026-01-04 21:52:53",1,398861,"2026-01-06 01:03:55",2,27,"24-48 h",4.000,0,2
"7501122901266",398861,4,1681,Arboledas,MEDICINAL,"2026-01-06 01:03:55",1,399498,"2026-01-07 01:35:18",1,24,"24-48 h",4.000,0,3
"7501122901266",399498,4,1681,Arboledas,MEDICINAL,"2026-01-07 01:35:18",1,400119,"2026-01-08 01:16:31",1,23,"12-24 h",4.000,0,4
"7501122961604",397828,1,2719,Farmacia Fenix,MEDICINAL,"2026-01-03 04:39:53",1,400117,"2026-01-08 01:12:55",5,116,"48 h+",1.000,0,1
"7501122961604",397856,1,2766,Teotihuacan,MEDICINAL,"2026-01-03 06:22:45",1,398255,"2026-01-05 04:29:38",2,46,"24-48 h",1.000,0,1
"7501122961604",398255,1,2766,Teotihuacan,MEDICINAL,"2026-01-05 04:29:38",1,402627,"2026-01-13 04:40:10",8,192,"48 h+",1.000,0,2
"7501122962007",397276,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-02 04:12:40",1,397815,"2026-01-03 03:57:54",1,23,"12-24 h",3.000,0,1
"7501122962007",397815,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 03:57:54",1,397827,"2026-01-03 04:32:14",0,0,< 6 h,3.000,0,2
"7501122962007",397827,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-03 04:32:14",1,398254,"2026-01-05 04:24:16",2,47,"24-48 h",3.000,0,3
"7501122962007",397828,1,2719,Farmacia Fenix,MEDICINAL,"2026-01-03 04:39:53",1,400117,"2026-01-08 01:12:55",5,116,"48 h+",1.000,0,1
"7501122962007",397856,1,2766,Teotihuacan,MEDICINAL,"2026-01-03 06:22:45",1,398255,"2026-01-05 04:29:38",2,46,"24-48 h",1.000,0,1
"7501122962007",398174,2,3142,Jilotepec Centro,MEDICINAL,"2026-01-05 01:47:21",1,400096,"2026-01-07 23:59:25",2,70,"48 h+",2.000,0,1
"7501122962007",398254,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-05 04:24:16",1,398949,"2026-01-06 04:51:31",1,24,"24-48 h",3.000,0,4
"7501122962007",398255,1,2766,Teotihuacan,MEDICINAL,"2026-01-05 04:29:38",1,402627,"2026-01-13 04:40:10",8,192,"48 h+",1.000,0,2
"7501122962007",398949,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-06 04:51:31",1,399558,"2026-01-07 03:43:07",1,22,"12-24 h",3.000,0,5
"7501122962007",399558,3,1601,Farmacia Nueva San Juan,MEDICINAL,"2026-01-07 03:43:07",1,400225,"2026-01-08 04:42:28",1,24,"24-48 h",3.000,0,6
"7501122962007",400096,2,3142,Jilotepec Centro,MEDICINAL,"2026-01-07 23:59:25",0,,,,,,,,2
"7501122962106",397211,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-02 01:18:31",1,397757,"2026-01-03 02:39:41",1,25,"24-48 h",1.000,0,1
"7501122962106",397247,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-02 02:58:04",1,397824,"2026-01-03 04:14:14",1,25,"24-48 h",1.000,0,1
"7501122962106",397757,1,2678,F. El número uno ventura Puente,MEDICINAL,"2026-01-03 02:39:41",1,398111,"2026-01-04 20:12:13",1,41,"24-48 h",1.000,1,2
"7501122962106",397824,1,2679,F. El Número Uno Lomas de Durazno,MEDICINAL,"2026-01-03 04:14:14",1,398229,"2026-01-05 03:41:47",2,47,"24-48 h",1.000,0,2
